X,Y
131.524,981.955
131.622,982.038
131.719,969.927
131.817,973.700
131.914,976.865
132.012,975.477
132.109,974.793
132.207,970.831
132.304,969.297
132.402,967.111
132.499,959.810
132.597,961.586
132.694,957.454
132.792,960.305
132.889,963.854
132.987,962.688
133.084,963.865
133.182,963.968
133.279,962.643
133.377,953.172
133.474,954.881
133.572,951.459
133.669,949.569
133.767,934.342
133.864,939.167
133.962,937.711
134.059,936.887
134.157,933.930
134.254,928.699
134.352,929.305
134.449,932.010
134.547,928.946
134.644,929.960
134.742,927.895
134.839,923.607
134.937,921.538
135.034,918.831
135.132,920.042
135.229,917.392
135.327,917.607
135.424,918.900
135.522,915.562
135.619,911.558
135.717,907.075
135.814,907.490
135.912,907.256
136.009,904.668
136.107,898.443
136.204,895.982
136.302,897.261
136.399,899.276
136.497,899.163
136.594,900.516
136.692,890.936
136.789,894.411
136.887,887.753
136.984,884.397
137.082,893.602
137.179,892.365
137.277,888.886
137.374,890.156
137.472,882.442
137.569,881.003
137.667,874.864
137.764,872.891
137.861,877.249
137.959,876.476
138.057,874.165
138.154,872.796
138.251,871.383
138.349,871.919
138.447,864.759
138.544,867.209
138.641,870.651
138.739,872.579
138.837,865.598
138.934,861.187
139.031,865.846
139.129,861.867
139.227,853.849
139.324,855.648
139.421,851.115
139.519,852.635
139.617,856.850
139.714,850.857
139.811,851.204
139.909,853.056
140.007,850.950
140.104,839.497
140.202,837.315
140.299,835.602
140.396,835.558
140.494,840.013
140.592,842.366
140.689,842.586
140.786,837.829
140.884,840.412
140.982,835.826
141.079,825.406
141.176,827.596
141.274,830.197
141.372,827.518
141.469,828.648
141.566,834.391
141.664,828.029
141.761,828.988
141.859,823.632
141.956,824.575
142.054,824.335
142.151,822.836
142.249,818.529
142.346,827.242
142.444,821.255
142.541,817.083
142.639,818.766
142.736,813.260
142.834,815.617
142.931,818.490
143.029,816.172
143.126,809.398
143.224,807.308
143.321,808.187
143.419,804.646
143.516,812.790
143.614,815.886
143.711,816.138
143.809,819.893
143.906,815.086
144.004,808.325
144.101,809.114
144.199,805.739
144.296,804.099
144.394,794.863
144.491,796.130
144.589,796.102
144.686,798.180
144.784,795.792
144.881,790.325
144.979,792.682
145.076,788.804
145.174,789.713
145.271,787.731
145.369,786.903
145.466,787.473
145.564,790.833
145.661,782.592
145.759,779.755
145.856,781.502
145.954,784.832
146.051,787.337
146.149,782.221
146.246,781.407
146.344,779.874
146.441,774.528
146.539,772.410
146.636,784.904
146.734,783.865
146.831,784.519
146.929,783.344
147.026,775.307
147.124,777.299
147.221,781.489
147.319,777.013
147.416,772.082
